UniprotID_A	UniProtName_A	GeneName_A	UniprotID_B	UniProtName_B	GeneName_B	Experiments	Methods	Publications	3DStructures	CurationEvents
Q6P5F9	XPO1_MOUSE	Xpo1	P42345	MTOR_HUMAN	MTOR	1	1	1	0	1
O14746	TERT_HUMAN	TERT	P42345	MTOR_HUMAN	MTOR	2	2	1	0	2
O00303	EIF3F_HUMAN	EIF3F	P42345	MTOR_HUMAN	MTOR	3	3	1	0	4
Q99613	EIF3C_HUMAN	EIF3C	P42345	MTOR_HUMAN	MTOR	1	1	1	0	1
Q13501	SQSTM_HUMAN	SQSTM1	P42345	MTOR_HUMAN	MTOR	2	1	2	0	3
O14980	XPO1_HUMAN	XPO1	P42345	MTOR_HUMAN	MTOR	1	1	1	0	1
P07948	LYN_HUMAN	LYN	P43405	KSYK_HUMAN	SYK	4	4	1	0	4
P43405	KSYK_HUMAN	SYK	P43405	KSYK_HUMAN	SYK	4	3	4	0	4
P42224	STAT1_HUMAN	STAT1	P43405	KSYK_HUMAN	SYK	1	1	1	0	1
P46934	NEDD4_HUMAN	NEDD4	P43405	KSYK_HUMAN	SYK	1	1	1	0	1
P45984	MK09_HUMAN	MAPK9	P45983	MK08_HUMAN	MAPK8	4	3	3	0	5
P31749	AKT1_HUMAN	AKT1	P45983	MK08_HUMAN	MAPK8	2	2	2	0	2
P42345	MTOR_HUMAN	MTOR	P45983	MK08_HUMAN	MAPK8	2	2	2	0	2
Q8N122	RPTOR_HUMAN	RPTOR	P45983	MK08_HUMAN	MAPK8	2	2	2	0	3
O15530	PDPK1_HUMAN	PDPK1	P45983	MK08_HUMAN	MAPK8	1	1	1	0	1
P45983	MK08_HUMAN	MAPK8	P45983	MK08_HUMAN	MAPK8	2	2	2	0	2
P45984	MK09_HUMAN	MAPK9	P45984	MK09_HUMAN	MAPK9	2	2	2	0	2
P46934	NEDD4_HUMAN	NEDD4	P46934	NEDD4_HUMAN	NEDD4	15	3	14	0	15
P63000	RAC1_HUMAN	RAC1	P46934	NEDD4_HUMAN	NEDD4	2	2	1	0	2
Q00987	MDM2_HUMAN	MDM2	P46934	NEDD4_HUMAN	NEDD4	3	3	2	0	3
P62999	RAC1_CANLF	RAC1	P48426	PI42A_HUMAN	PIP4K2A	2	2	1	0	2
Q06187	BTK_HUMAN	BTK	P48426	PI42A_HUMAN	PIP4K2A	1	1	1	0	1
P68400	CSK21_HUMAN	CSNK2A1	P48426	PI42A_HUMAN	PIP4K2A	1	1	1	0	1
P67870	CSK2B_HUMAN	CSNK2B	P48426	PI42A_HUMAN	PIP4K2A	1	1	1	0	1
P23443	KS6B1_HUMAN	RPS6KB1	P48426	PI42A_HUMAN	PIP4K2A	1	1	1	0	1
O60346	PHLP1_HUMAN	PHLPP1	P53041	PPP5_HUMAN	PPP5C	2	2	1	0	2
P07900	HS90A_HUMAN	HSP90AA1	P53041	PPP5_HUMAN	PPP5C	17	7	12	0	25
P53041	PPP5_HUMAN	PPP5C	P53041	PPP5_HUMAN	PPP5C	2	2	2	0	3
Q00005	2ABB_HUMAN	PPP2R2B	P60953	CDC42_HUMAN	CDC42	1	1	1	0	1
P45983	MK08_HUMAN	MAPK8	P60953	CDC42_HUMAN	CDC42	3	3	2	0	3
P45984	MK09_HUMAN	MAPK9	P60953	CDC42_HUMAN	CDC42	2	2	1	0	2
P60953	CDC42_HUMAN	CDC42	P60953	CDC42_HUMAN	CDC42	3	3	2	0	3
Q05513	KPCZ_HUMAN	PRKCZ	P60953	CDC42_HUMAN	CDC42	2	1	2	0	2
Q9HC98	NEK6_HUMAN	NEK6	P60953	CDC42_HUMAN	CDC42	2	2	1	0	2
P08238	HS90B_HUMAN	HSP90AB1	P62753	RS6_HUMAN	RPS6	3	3	2	0	3
Q09161	NCBP1_HUMAN	NCBP1	P62753	RS6_HUMAN	RPS6	2	2	1	0	3
P06730	IF4E_HUMAN	EIF4E	P62753	RS6_HUMAN	RPS6	2	2	2	0	3
Q00005	2ABB_HUMAN	PPP2R2B	P62753	RS6_HUMAN	RPS6	2	2	1	0	2
Q6R327	RICTR_HUMAN	RICTOR	P62753	RS6_HUMAN	RPS6	2	2	1	0	2
Q9BPZ7	SIN1_HUMAN	MAPKAP1	P62753	RS6_HUMAN	RPS6	2	2	1	0	2
Q8N122	RPTOR_HUMAN	RPTOR	P62753	RS6_HUMAN	RPS6	2	2	1	0	2
Q6P5F9	XPO1_MOUSE	Xpo1	P62753	RS6_HUMAN	RPS6	1	1	1	0	1
P23443	KS6B1_HUMAN	RPS6KB1	P62753	RS6_HUMAN	RPS6	3	2	3	0	3
P55884	EIF3B_HUMAN	EIF3B	P62753	RS6_HUMAN	RPS6	1	1	1	0	1
P07900	HS90A_HUMAN	HSP90AA1	P62753	RS6_HUMAN	RPS6	2	1	2	0	2
P42345	MTOR_HUMAN	MTOR	P62753	RS6_HUMAN	RPS6	1	1	1	0	1
P11441	UBL4A_HUMAN	UBL4A	P62753	RS6_HUMAN	RPS6	1	1	1	0	1
Q00987	MDM2_HUMAN	MDM2	P62753	RS6_HUMAN	RPS6	1	1	1	0	1
O14980	XPO1_HUMAN	XPO1	P62753	RS6_HUMAN	RPS6	1	1	1	0	1
P23443	KS6B1_HUMAN	RPS6KB1	P62755	RS6_RAT	Rps6	1	1	1	0	1
P46934	NEDD4_HUMAN	NEDD4	P62877	RBX1_HUMAN	RBX1	1	1	1	0	1
P62877	RBX1_HUMAN	RBX1	P62877	RBX1_HUMAN	RBX1	1	1	1	1	1
Q13153	PAK1_HUMAN	PAK1	P63000	RAC1_HUMAN	RAC1	35	7	34	0	42
P45983	MK08_HUMAN	MAPK8	P63000	RAC1_HUMAN	RAC1	1	1	1	0	1
P63000	RAC1_HUMAN	RAC1	P63000	RAC1_HUMAN	RAC1	3	3	2	1	3
P23443	KS6B1_HUMAN	RPS6KB1	P63000	RAC1_HUMAN	RAC1	1	1	1	0	1
P48426	PI42A_HUMAN	PIP4K2A	P63000	RAC1_HUMAN	RAC1	1	1	1	0	1
P31749	AKT1_HUMAN	AKT1	P63000	RAC1_HUMAN	RAC1	1	1	1	0	1
P60953	CDC42_HUMAN	CDC42	P63000	RAC1_HUMAN	RAC1	1	1	1	0	1
P67775	PP2AA_HUMAN	PPP2CA	P63151	2ABA_HUMAN	PPP2R2A	16	8	9	0	19
Q6P5F9	XPO1_MOUSE	Xpo1	P63151	2ABA_HUMAN	PPP2R2A	1	1	1	0	1
P42345	MTOR_HUMAN	MTOR	P63151	2ABA_HUMAN	PPP2R2A	1	1	1	0	1
P23443	KS6B1_HUMAN	RPS6KB1	P63151	2ABA_HUMAN	PPP2R2A	2	1	2	0	2
O14980	XPO1_HUMAN	XPO1	P63151	2ABA_HUMAN	PPP2R2A	1	1	1	0	1
P23443	KS6B1_HUMAN	RPS6KB1	P67774	PP2AA_BOVIN	PPP2CA	1	1	1	0	1
P31749	AKT1_HUMAN	AKT1	P67775	PP2AA_HUMAN	PPP2CA	9	7	8	0	11
Q00005	2ABB_HUMAN	PPP2R2B	P67775	PP2AA_HUMAN	PPP2CA	6	4	3	0	8
P45983	MK08_HUMAN	MAPK8	P67775	PP2AA_HUMAN	PPP2CA	1	1	1	0	1
P45984	MK09_HUMAN	MAPK9	P67775	PP2AA_HUMAN	PPP2CA	1	1	1	0	1
P67870	CSK2B_HUMAN	CSNK2B	P67775	PP2AA_HUMAN	PPP2CA	1	1	1	0	2
P23443	KS6B1_HUMAN	RPS6KB1	P67775	PP2AA_HUMAN	PPP2CA	1	1	1	0	1
Q13526	PIN1_HUMAN	PIN1	P67775	PP2AA_HUMAN	PPP2CA	1	1	1	0	1
Q09472	EP300_HUMAN	EP300	P67775	PP2AA_HUMAN	PPP2CA	1	1	1	0	1
P63000	RAC1_HUMAN	RAC1	P67775	PP2AA_HUMAN	PPP2CA	1	1	1	0	1
P67870	CSK2B_HUMAN	CSNK2B	P67870	CSK2B_HUMAN	CSNK2B	12	7	10	6	17
P07948	LYN_HUMAN	LYN	P67870	CSK2B_HUMAN	CSNK2B	1	1	1	0	3
O15372	EIF3H_HUMAN	EIF3H	P67870	CSK2B_HUMAN	CSNK2B	2	2	1	0	2
Q6P5F9	XPO1_MOUSE	Xpo1	P67870	CSK2B_HUMAN	CSNK2B	1	1	1	0	1
P06493	CDK1_HUMAN	CDK1	P67870	CSK2B_HUMAN	CSNK2B	1	1	1	0	1
Q05513	KPCZ_HUMAN	PRKCZ	P67870	CSK2B_HUMAN	CSNK2B	2	2	1	0	2
Q13526	PIN1_HUMAN	PIN1	P67870	CSK2B_HUMAN	CSNK2B	1	1	1	0	1
P23443	KS6B1_HUMAN	RPS6KB1	P67870	CSK2B_HUMAN	CSNK2B	3	3	1	0	4
O00303	EIF3F_HUMAN	EIF3F	P67870	CSK2B_HUMAN	CSNK2B	1	1	1	0	1
O14980	XPO1_HUMAN	XPO1	P67870	CSK2B_HUMAN	CSNK2B	1	1	1	0	1
Q06187	BTK_HUMAN	BTK	P68133	ACTS_HUMAN	ACTA1	2	2	1	0	2
P68133	ACTS_HUMAN	ACTA1	P68133	ACTS_HUMAN	ACTA1	1	1	1	0	1
P63000	RAC1_HUMAN	RAC1	P68133	ACTS_HUMAN	ACTA1	1	1	1	0	1
Q13153	PAK1_HUMAN	PAK1	P68133	ACTS_HUMAN	ACTA1	1	1	1	0	1
Q96SB3	NEB2_HUMAN	PPP1R9B	P68133	ACTS_HUMAN	ACTA1	1	1	1	0	1
P31749	AKT1_HUMAN	AKT1	P68133	ACTS_HUMAN	ACTA1	2	1	2	0	2
Q09472	EP300_HUMAN	EP300	P68133	ACTS_HUMAN	ACTA1	1	1	1	0	1
P11441	UBL4A_HUMAN	UBL4A	P68133	ACTS_HUMAN	ACTA1	1	1	1	0	1
P67870	CSK2B_HUMAN	CSNK2B	P68400	CSK21_HUMAN	CSNK2A1	34	13	28	6	42
Q13526	PIN1_HUMAN	PIN1	P68400	CSK21_HUMAN	CSNK2A1	4	4	1	0	5
O15372	EIF3H_HUMAN	EIF3H	P68400	CSK21_HUMAN	CSNK2A1	3	3	2	0	3
P07900	HS90A_HUMAN	HSP90AA1	P68400	CSK21_HUMAN	CSNK2A1	6	5	4	0	6
Q6P5F9	XPO1_MOUSE	Xpo1	P68400	CSK21_HUMAN	CSNK2A1	1	1	1	0	1
A0A0G2JQ02	A0A0G2JQ02_HUMAN	PROP1	P68400	CSK21_HUMAN	CSNK2A1	2	2	1	0	2
P68400	CSK21_HUMAN	CSNK2A1	P68400	CSK21_HUMAN	CSNK2A1	7	4	6	2	7
P06493	CDK1_HUMAN	CDK1	P68400	CSK21_HUMAN	CSNK2A1	2	2	2	0	2
Q13153	PAK1_HUMAN	PAK1	P68400	CSK21_HUMAN	CSNK2A1	1	1	1	0	1
O00303	EIF3F_HUMAN	EIF3F	P68400	CSK21_HUMAN	CSNK2A1	1	1	1	0	1
O14980	XPO1_HUMAN	XPO1	P68400	CSK21_HUMAN	CSNK2A1	1	1	1	0	1
P28482	MK01_HUMAN	MAPK1	P68400	CSK21_HUMAN	CSNK2A1	3	3	1	0	3
O15530	PDPK1_HUMAN	PDPK1	Q00005	2ABB_HUMAN	PPP2R2B	2	2	1	0	8
P63151	2ABA_HUMAN	PPP2R2A	Q00005	2ABB_HUMAN	PPP2R2B	1	1	1	0	1
P63000	RAC1_HUMAN	RAC1	Q00005	2ABB_HUMAN	PPP2R2B	1	1	1	0	1
P31749	AKT1_HUMAN	AKT1	Q00987	MDM2_HUMAN	MDM2	16	9	10	0	19
Q00987	MDM2_HUMAN	MDM2	Q00987	MDM2_HUMAN	MDM2	54	12	45	0	54
Q09472	EP300_HUMAN	EP300	Q00987	MDM2_HUMAN	MDM2	10	6	6	0	11
Q92831	KAT2B_HUMAN	KAT2B	Q00987	MDM2_HUMAN	MDM2	6	4	3	0	6
Q6P5F9	XPO1_MOUSE	Xpo1	Q00987	MDM2_HUMAN	MDM2	1	1	1	0	2
O14746	TERT_HUMAN	TERT	Q00987	MDM2_HUMAN	MDM2	5	3	2	0	6
P12931	SRC_HUMAN	SRC	Q00987	MDM2_HUMAN	MDM2	4	4	1	0	5
Q05195	MAD1_HUMAN	MXD1	Q05195	MAD1_HUMAN	MXD1	1	1	1	0	1
P31749	AKT1_HUMAN	AKT1	Q05513	KPCZ_HUMAN	PRKCZ	7	5	3	0	8
P07900	HS90A_HUMAN	HSP90AA1	Q05513	KPCZ_HUMAN	PRKCZ	3	3	2	0	4
P08238	HS90B_HUMAN	HSP90AB1	Q05513	KPCZ_HUMAN	PRKCZ	2	2	1	0	2
Q13153	PAK1_HUMAN	PAK1	Q05513	KPCZ_HUMAN	PRKCZ	1	1	1	0	7
Q6R327	RICTR_HUMAN	RICTOR	Q05513	KPCZ_HUMAN	PRKCZ	1	1	1	0	1
P12931	SRC_HUMAN	SRC	Q05513	KPCZ_HUMAN	PRKCZ	2	2	1	0	3
O15530	PDPK1_HUMAN	PDPK1	Q05513	KPCZ_HUMAN	PRKCZ	8	5	4	0	9
Q06187	BTK_HUMAN	BTK	Q05513	KPCZ_HUMAN	PRKCZ	1	1	1	0	1
P27361	MK03_HUMAN	MAPK3	Q05513	KPCZ_HUMAN	PRKCZ	1	1	1	0	1
P28482	MK01_HUMAN	MAPK1	Q05513	KPCZ_HUMAN	PRKCZ	1	1	1	0	1
Q05513	KPCZ_HUMAN	PRKCZ	Q05513	KPCZ_HUMAN	PRKCZ	5	2	5	0	5
Q06187	BTK_HUMAN	BTK	Q06187	BTK_HUMAN	BTK	8	5	6	0	9
P07948	LYN_HUMAN	LYN	Q06187	BTK_HUMAN	BTK	2	2	1	0	2
P43405	KSYK_HUMAN	SYK	Q06187	BTK_HUMAN	BTK	2	2	2	0	2
P07900	HS90A_HUMAN	HSP90AA1	Q06187	BTK_HUMAN	BTK	2	1	2	0	2
P55884	EIF3B_HUMAN	EIF3B	Q09161	NCBP1_HUMAN	NCBP1	3	3	1	0	10
Q6P5F9	XPO1_MOUSE	Xpo1	Q09161	NCBP1_HUMAN	NCBP1	1	1	1	0	1
P06730	IF4E_HUMAN	EIF4E	Q09161	NCBP1_HUMAN	NCBP1	2	2	1	0	3
P31749	AKT1_HUMAN	AKT1	Q09472	EP300_HUMAN	EP300	8	5	6	0	8
Q92831	KAT2B_HUMAN	KAT2B	Q09472	EP300_HUMAN	EP300	9	5	7	0	11
P42224	STAT1_HUMAN	STAT1	Q09472	EP300_HUMAN	EP300	11	3	9	0	11
O95644	NFAC1_HUMAN	NFATC1	Q09472	EP300_HUMAN	EP300	4	3	3	0	6
Q09472	EP300_HUMAN	EP300	Q09472	EP300_HUMAN	EP300	18	4	18	0	18
P23443	KS6B1_HUMAN	RPS6KB1	Q09472	EP300_HUMAN	EP300	2	2	1	0	3
Q13526	PIN1_HUMAN	PIN1	Q09472	EP300_HUMAN	EP300	1	1	1	0	1
P45983	MK08_HUMAN	MAPK8	Q09472	EP300_HUMAN	EP300	1	1	1	0	1
P60953	CDC42_HUMAN	CDC42	Q13153	PAK1_HUMAN	PAK1	24	9	21	0	29
P62999	RAC1_CANLF	RAC1	Q13153	PAK1_HUMAN	PAK1	3	2	2	0	3
P07900	HS90A_HUMAN	HSP90AA1	Q13153	PAK1_HUMAN	PAK1	2	2	1	0	2
Q13153	PAK1_HUMAN	PAK1	Q13153	PAK1_HUMAN	PAK1	7	6	5	0	7
P31749	AKT1_HUMAN	AKT1	Q13153	PAK1_HUMAN	PAK1	5	3	5	0	5
O15530	PDPK1_HUMAN	PDPK1	Q13153	PAK1_HUMAN	PAK1	1	1	1	0	1
P28482	MK01_HUMAN	MAPK1	Q13153	PAK1_HUMAN	PAK1	1	1	1	0	1
P07948	LYN_HUMAN	LYN	Q13153	PAK1_HUMAN	PAK1	1	1	1	0	1
P42336	PK3CA_HUMAN	PIK3CA	Q13501	SQSTM_HUMAN	SQSTM1	1	1	1	0	2
P27361	MK03_HUMAN	MAPK3	Q13501	SQSTM_HUMAN	SQSTM1	1	1	1	0	1
Q13501	SQSTM_HUMAN	SQSTM1	Q13501	SQSTM_HUMAN	SQSTM1	29	12	22	0	30
Q05513	KPCZ_HUMAN	PRKCZ	Q13501	SQSTM_HUMAN	SQSTM1	13	5	12	0	14
Q6P5F9	XPO1_MOUSE	Xpo1	Q13501	SQSTM_HUMAN	SQSTM1	1	1	1	0	1
P68400	CSK21_HUMAN	CSNK2A1	Q13501	SQSTM_HUMAN	SQSTM1	2	1	2	0	2
P06493	CDK1_HUMAN	CDK1	Q13501	SQSTM_HUMAN	SQSTM1	3	3	1	0	3
O14980	XPO1_HUMAN	XPO1	Q13501	SQSTM_HUMAN	SQSTM1	1	1	1	0	1
A0A0G2JQ02	A0A0G2JQ02_HUMAN	PROP1	Q13526	PIN1_HUMAN	PIN1	2	2	1	0	2
P08151	GLI1_HUMAN	GLI1	Q13526	PIN1_HUMAN	PIN1	2	2	1	0	2
P48426	PI42A_HUMAN	PIP4K2A	Q13526	PIN1_HUMAN	PIN1	1	1	1	0	1
Q8N122	RPTOR_HUMAN	RPTOR	Q13541	4EBP1_HUMAN	EIF4EBP1	26	6	17	0	32
P42345	MTOR_HUMAN	MTOR	Q13541	4EBP1_HUMAN	EIF4EBP1	31	6	25	0	32
P31749	AKT1_HUMAN	AKT1	Q13541	4EBP1_HUMAN	EIF4EBP1	3	3	2	0	3
P28482	MK01_HUMAN	MAPK1	Q13541	4EBP1_HUMAN	EIF4EBP1	2	2	2	0	2
P67775	PP2AA_HUMAN	PPP2CA	Q13541	4EBP1_HUMAN	EIF4EBP1	1	1	1	0	1
P23443	KS6B1_HUMAN	RPS6KB1	Q13541	4EBP1_HUMAN	EIF4EBP1	1	1	1	0	1
P68400	CSK21_HUMAN	CSNK2A1	Q13541	4EBP1_HUMAN	EIF4EBP1	1	1	1	0	1
P63151	2ABA_HUMAN	PPP2R2A	Q13541	4EBP1_HUMAN	EIF4EBP1	1	1	1	0	1
P31749	AKT1_HUMAN	AKT1	Q15118	PDK1_HUMAN	PDK1	1	1	1	0	2
Q92831	KAT2B_HUMAN	KAT2B	Q15118	PDK1_HUMAN	PDK1	1	1	1	0	1
Q15118	PDK1_HUMAN	PDK1	Q15118	PDK1_HUMAN	PDK1	1	1	1	0	1
P42345	MTOR_HUMAN	MTOR	Q15118	PDK1_HUMAN	PDK1	1	1	1	0	2
P42336	PK3CA_HUMAN	PIK3CA	Q15118	PDK1_HUMAN	PDK1	1	1	1	0	1
P42345	MTOR_HUMAN	MTOR	Q15382	RHEB_HUMAN	RHEB	10	4	6	0	13
Q8N122	RPTOR_HUMAN	RPTOR	Q15382	RHEB_HUMAN	RHEB	6	5	4	0	6
P23443	KS6B1_HUMAN	RPS6KB1	Q15382	RHEB_HUMAN	RHEB	1	1	1	0	1
P63000	RAC1_HUMAN	RAC1	Q15382	RHEB_HUMAN	RHEB	1	1	1	0	1
P07900	HS90A_HUMAN	HSP90AA1	Q15831	STK11_HUMAN	STK11	7	3	6	0	7
Q15831	STK11_HUMAN	STK11	Q15831	STK11_HUMAN	STK11	2	2	2	0	2
P31749	AKT1_HUMAN	AKT1	Q15831	STK11_HUMAN	STK11	1	1	1	0	1
P48426	PI42A_HUMAN	PIP4K2A	Q15831	STK11_HUMAN	STK11	1	1	1	0	1
Q00005	2ABB_HUMAN	PPP2R2B	Q5VY09	IER5_HUMAN	IER5	3	3	2	0	3
Q5VY09	IER5_HUMAN	IER5	Q5VY09	IER5_HUMAN	IER5	1	1	1	0	2
P67775	PP2AA_HUMAN	PPP2CA	Q5VY09	IER5_HUMAN	IER5	1	1	1	0	1
P23443	KS6B1_HUMAN	RPS6KB1	Q5VY09	IER5_HUMAN	IER5	1	1	1	0	2
Q6P5F9	XPO1_MOUSE	Xpo1	Q5VY09	IER5_HUMAN	IER5	1	1	1	0	1
P63151	2ABA_HUMAN	PPP2R2A	Q5VY09	IER5_HUMAN	IER5	1	1	1	0	1
O14980	XPO1_HUMAN	XPO1	Q5VY09	IER5_HUMAN	IER5	1	1	1	0	1
P23443	KS6B1_HUMAN	RPS6KB1	Q6P5F9	XPO1_MOUSE	Xpo1	1	1	1	0	1
P42345	MTOR_HUMAN	MTOR	Q6R327	RICTR_HUMAN	RICTOR	55	10	42	0	93
Q8N122	RPTOR_HUMAN	RPTOR	Q6R327	RICTR_HUMAN	RICTOR	2	2	2	0	4
Q6P5F9	XPO1_MOUSE	Xpo1	Q6R327	RICTR_HUMAN	RICTOR	1	1	1	0	1
P62877	RBX1_HUMAN	RBX1	Q6R327	RICTR_HUMAN	RICTOR	1	1	1	0	2
O14980	XPO1_HUMAN	XPO1	Q6R327	RICTR_HUMAN	RICTOR	1	1	1	0	1
O60346	PHLP1_HUMAN	PHLPP1	Q6ZVD8	PHLP2_HUMAN	PHLPP2	2	2	1	0	2
P23443	KS6B1_HUMAN	RPS6KB1	Q6ZVD8	PHLP2_HUMAN	PHLPP2	1	1	1	0	2
P31749	AKT1_HUMAN	AKT1	Q6ZVD8	PHLP2_HUMAN	PHLPP2	1	1	1	0	2
Q7L190	DPPA4_HUMAN	DPPA4	Q7L190	DPPA4_HUMAN	DPPA4	1	1	1	0	1
P42345	MTOR_HUMAN	MTOR	Q8N122	RPTOR_HUMAN	RPTOR	83	10	65	0	129
Q6P5F9	XPO1_MOUSE	Xpo1	Q8N122	RPTOR_HUMAN	RPTOR	1	1	1	0	1
O14939	PLD2_HUMAN	PLD2	Q8N122	RPTOR_HUMAN	RPTOR	2	2	1	0	2
P35568	IRS1_HUMAN	IRS1	Q8N122	RPTOR_HUMAN	RPTOR	4	3	2	0	5
P55884	EIF3B_HUMAN	EIF3B	Q8N122	RPTOR_HUMAN	RPTOR	3	2	2	0	4
Q15118	PDK1_HUMAN	PDK1	Q8N122	RPTOR_HUMAN	RPTOR	2	1	2	0	3
Q99613	EIF3C_HUMAN	EIF3C	Q8N122	RPTOR_HUMAN	RPTOR	1	1	1	0	1
Q13501	SQSTM_HUMAN	SQSTM1	Q8N122	RPTOR_HUMAN	RPTOR	2	1	2	0	3
P27361	MK03_HUMAN	MAPK3	Q8N122	RPTOR_HUMAN	RPTOR	2	2	1	0	2
P28482	MK01_HUMAN	MAPK1	Q8N122	RPTOR_HUMAN	RPTOR	3	2	2	0	3
Q8N122	RPTOR_HUMAN	RPTOR	Q8N122	RPTOR_HUMAN	RPTOR	2	1	2	0	2
P31749	AKT1_HUMAN	AKT1	Q8N122	RPTOR_HUMAN	RPTOR	1	1	1	0	1
O14980	XPO1_HUMAN	XPO1	Q8N122	RPTOR_HUMAN	RPTOR	1	1	1	0	1
O95644	NFAC1_HUMAN	NFATC1	Q8N122	RPTOR_HUMAN	RPTOR	1	1	1	0	2
P42345	MTOR_HUMAN	MTOR	Q8TB45	DPTOR_HUMAN	DEPTOR	7	4	3	0	12
Q8N122	RPTOR_HUMAN	RPTOR	Q8TB45	DPTOR_HUMAN	DEPTOR	4	3	2	0	7
Q6R327	RICTR_HUMAN	RICTOR	Q8TB45	DPTOR_HUMAN	DEPTOR	3	3	1	0	6
Q6P5F9	XPO1_MOUSE	Xpo1	Q8TB45	DPTOR_HUMAN	DEPTOR	1	1	1	0	1
O14980	XPO1_HUMAN	XPO1	Q8TB45	DPTOR_HUMAN	DEPTOR	1	1	1	0	1
P23443	KS6B1_HUMAN	RPS6KB1	Q8TB45	DPTOR_HUMAN	DEPTOR	1	1	1	0	1
P31749	AKT1_HUMAN	AKT1	Q92831	KAT2B_HUMAN	KAT2B	3	3	1	0	3
Q92831	KAT2B_HUMAN	KAT2B	Q92831	KAT2B_HUMAN	KAT2B	10	5	6	0	10
P23443	KS6B1_HUMAN	RPS6KB1	Q92831	KAT2B_HUMAN	KAT2B	2	2	1	0	3
P28482	MK01_HUMAN	MAPK1	Q96SB3	NEB2_HUMAN	PPP1R9B	1	1	1	0	1
Q9ULJ8	NEB1_HUMAN	PPP1R9A	Q96SB3	NEB2_HUMAN	PPP1R9B	1	1	1	0	1
P23443	KS6B1_HUMAN	RPS6KB1	Q96SB3	NEB2_HUMAN	PPP1R9B	1	1	1	0	1
O95644	NFAC1_HUMAN	NFATC1	Q96SB3	NEB2_HUMAN	PPP1R9B	1	1	1	0	1
P55884	EIF3B_HUMAN	EIF3B	Q99613	EIF3C_HUMAN	EIF3C	11	5	8	0	12
O15372	EIF3H_HUMAN	EIF3H	Q99613	EIF3C_HUMAN	EIF3C	10	6	9	0	11
O00303	EIF3F_HUMAN	EIF3F	Q99613	EIF3C_HUMAN	EIF3C	8	5	7	0	12
P68400	CSK21_HUMAN	CSNK2A1	Q99613	EIF3C_HUMAN	EIF3C	2	2	1	0	2
Q6P5F9	XPO1_MOUSE	Xpo1	Q99613	EIF3C_HUMAN	EIF3C	1	1	1	0	1
O14980	XPO1_HUMAN	XPO1	Q99613	EIF3C_HUMAN	EIF3C	1	1	1	0	1
P42345	MTOR_HUMAN	MTOR	Q9BPZ7	SIN1_HUMAN	MAPKAP1	20	4	15	0	32
Q6R327	RICTR_HUMAN	RICTOR	Q9BPZ7	SIN1_HUMAN	MAPKAP1	19	4	15	0	34
Q6P5F9	XPO1_MOUSE	Xpo1	Q9BPZ7	SIN1_HUMAN	MAPKAP1	1	1	1	0	1
P45983	MK08_HUMAN	MAPK8	Q9BPZ7	SIN1_HUMAN	MAPKAP1	2	2	1	0	2
O14980	XPO1_HUMAN	XPO1	Q9BPZ7	SIN1_HUMAN	MAPKAP1	1	1	1	0	1
Q9BUZ4	TRAF4_HUMAN	TRAF4	Q9BUZ4	TRAF4_HUMAN	TRAF4	8	7	5	0	8
P23443	KS6B1_HUMAN	RPS6KB1	Q9BUZ4	TRAF4_HUMAN	TRAF4	3	2	2	0	4
P31749	AKT1_HUMAN	AKT1	Q9BUZ4	TRAF4_HUMAN	TRAF4	1	1	1	0	2
Q09161	NCBP1_HUMAN	NCBP1	Q9BY77	PDIP3_HUMAN	POLDIP3	4	3	2	0	6
P23443	KS6B1_HUMAN	RPS6KB1	Q9BY77	PDIP3_HUMAN	POLDIP3	4	4	1	0	5
Q13526	PIN1_HUMAN	PIN1	Q9HC98	NEK6_HUMAN	NEK6	4	4	1	0	4
A0A0G2JQ02	A0A0G2JQ02_HUMAN	PROP1	Q9HC98	NEK6_HUMAN	NEK6	2	2	1	0	2
Q9HC98	NEK6_HUMAN	NEK6	Q9HC98	NEK6_HUMAN	NEK6	1	1	1	0	1
O95644	NFAC1_HUMAN	NFATC1	Q9HC98	NEK6_HUMAN	NEK6	1	1	1	0	1
P23443	KS6B1_HUMAN	RPS6KB1	Q9NUQ7	UFSP2_HUMAN	UFSP2	1	1	1	0	1
Q9ULJ8	NEB1_HUMAN	PPP1R9A	Q9ULJ8	NEB1_HUMAN	PPP1R9A	1	1	1	0	1
