UniprotID_A	UniProtName_A	GeneName_A	UniprotID_B	UniProtName_B	GeneName_B	Experiments	Methods	Publications	3DStructures	CurationEvents
P11498	PYC_HUMAN	PC	P22695	QCR2_HUMAN	UQCRC2	1	1	1	0	1
P11586	C1TC_HUMAN	MTHFD1	P11586	C1TC_HUMAN	MTHFD1	1	1	1	0	1
P11586	C1TC_HUMAN	MTHFD1	P11498	PYC_HUMAN	PC	1	1	1	0	1
P11586	C1TC_HUMAN	MTHFD1	P41219	PERI_HUMAN	PRPH	1	1	1	0	1
P11586	C1TC_HUMAN	MTHFD1	Q9H9B4	SFXN1_HUMAN	SFXN1	1	1	1	0	1
P11831	SRF_HUMAN	SRF	P19793	RXRA_HUMAN	RXRA	2	2	1	0	2
P11831	SRF_HUMAN	SRF	P17676	CEBPB_HUMAN	CEBPB	4	4	3	0	4
P11831	SRF_HUMAN	SRF	P11831	SRF_HUMAN	SRF	4	2	4	0	4
P11831	SRF_HUMAN	SRF	P29590	PML_HUMAN	PML	3	3	1	0	4
P11831	SRF_HUMAN	SRF	Q04206	TF65_HUMAN	RELA	2	2	1	0	2
P11831	SRF_HUMAN	SRF	Q04864	REL_HUMAN	REL	1	1	1	0	1
P11831	SRF_HUMAN	SRF	O15379	HDAC3_HUMAN	HDAC3	1	1	1	0	1
P11831	SRF_HUMAN	SRF	P56524	HDAC4_HUMAN	HDAC4	2	2	1	0	3
P11831	SRF_HUMAN	SRF	P19838	NFKB1_HUMAN	NFKB1	1	1	1	0	1
P11831	SRF_HUMAN	SRF	Q15650	TRIP4_HUMAN	TRIP4	2	2	1	0	3
P12235	ADT1_HUMAN	SLC25A4	P22736	NR4A1_HUMAN	NR4A1	1	1	1	0	1
P12235	ADT1_HUMAN	SLC25A4	P61247	RS3A_HUMAN	RPS3A	1	1	1	0	1
P12235	ADT1_HUMAN	SLC25A4	P68371	TBB4B_HUMAN	TUBB4B	1	1	1	0	1
P12236	ADT3_HUMAN	SLC25A6	Q9Y6K9	NEMO_HUMAN	IKBKG	1	1	1	0	1
P12236	ADT3_HUMAN	SLC25A6	Q04206	TF65_HUMAN	RELA	1	1	1	0	1
P12268	IMDH2_HUMAN	IMPDH2	P12268	IMDH2_HUMAN	IMPDH2	2	2	1	0	2
P12273	PIP_HUMAN	PIP	Q00653	NFKB2_HUMAN	NFKB2	1	1	1	0	1
P12273	PIP_HUMAN	PIP	Q9UHD2	TBK1_HUMAN	TBK1	1	1	1	0	1
P12980	LYL1_HUMAN	LYL1	P25963	IKBA_HUMAN	NFKBIA	1	1	1	0	1
P13797	PLST_HUMAN	PLS3	P19838	NFKB1_HUMAN	NFKB1	1	1	1	0	1
P13797	PLST_HUMAN	PLS3	Q12931	TRAP1_HUMAN	TRAP1	1	1	1	0	1
P13804	ETFA_HUMAN	ETFA	P78545	ELF3_HUMAN	ELF3	1	1	1	0	1
P13804	ETFA_HUMAN	ETFA	P18085	ARF4_HUMAN	ARF4	1	1	1	0	1
P13804	ETFA_HUMAN	ETFA	P25705	ATPA_HUMAN	ATP5A1	2	2	2	0	2
P13804	ETFA_HUMAN	ETFA	P36542	ATPG_HUMAN	ATP5C1	1	1	1	0	1
P13804	ETFA_HUMAN	ETFA	P49368	TCPG_HUMAN	CCT3	1	1	1	0	1
P13804	ETFA_HUMAN	ETFA	P22695	QCR2_HUMAN	UQCRC2	1	1	1	0	1
P14316	IRF2_HUMAN	IRF2	Q09472	EP300_HUMAN	EP300	4	4	1	0	4
P14598	NCF1_HUMAN	NCF1	P60709	ACTB_HUMAN	ACTB	5	4	2	0	7
P14598	NCF1_HUMAN	NCF1	P11142	HSP7C_HUMAN	HSPA8	1	1	1	0	2
P14598	NCF1_HUMAN	NCF1	P08238	HS90B_HUMAN	HSP90AB1	1	1	1	0	1
P14598	NCF1_HUMAN	NCF1	P14598	NCF1_HUMAN	NCF1	2	2	2	0	2
P14598	NCF1_HUMAN	NCF1	P19838	NFKB1_HUMAN	NFKB1	1	1	1	0	1
P14598	NCF1_HUMAN	NCF1	P62736	ACTA_HUMAN	ACTA2	1	1	1	0	1
P14618	KPYM_HUMAN	PKM	Q7CG92	Q7CG92_YERPE	YPO0501	1	1	1	0	1
P14618	KPYM_HUMAN	PKM	O15111	IKKA_HUMAN	CHUK	1	1	1	0	1
P14618	KPYM_HUMAN	PKM	O14920	IKKB_HUMAN	IKBKB	1	1	1	0	1
P14618	KPYM_HUMAN	PKM	O75582	KS6A5_HUMAN	RPS6KA5	1	1	1	0	1
P14618	KPYM_HUMAN	PKM	Q9UHD2	TBK1_HUMAN	TBK1	1	1	1	0	1
P14618	KPYM_HUMAN	PKM	P54756	EPHA5_HUMAN	EPHA5	1	1	1	0	1
P14618	KPYM_HUMAN	PKM	P19793	RXRA_HUMAN	RXRA	1	1	1	0	1
P14618	KPYM_HUMAN	PKM	O14543	SOCS3_HUMAN	SOCS3	1	1	1	0	1
P14618	KPYM_HUMAN	PKM	P42858	HD_HUMAN	HTT	1	1	1	0	3
P14618	KPYM_HUMAN	PKM	Q04206	TF65_HUMAN	RELA	2	2	1	0	2
P14618	KPYM_HUMAN	PKM	Q9UJ70	NAGK_HUMAN	NAGK	1	1	1	0	2
P14618	KPYM_HUMAN	PKM	P14618	KPYM_HUMAN	PKM	1	1	1	0	1
P14618	KPYM_HUMAN	PKM	P35222	CTNB1_HUMAN	CTNNB1	3	2	2	0	3
P14618	KPYM_HUMAN	PKM	O15379	HDAC3_HUMAN	HDAC3	1	1	1	0	1
P14618	KPYM_HUMAN	PKM	Q15365	PCBP1_HUMAN	PCBP1	2	1	2	0	2
P14618	KPYM_HUMAN	PKM	P32119	PRDX2_HUMAN	PRDX2	1	1	1	0	1
P14618	KPYM_HUMAN	PKM	P51649	SSDH_HUMAN	ALDH5A1	1	1	1	0	1
P14618	KPYM_HUMAN	PKM	P29692	EF1D_HUMAN	EEF1D	1	1	1	0	1
P14618	KPYM_HUMAN	PKM	P61978	HNRPK_HUMAN	HNRNPK	1	1	1	0	1
P14618	KPYM_HUMAN	PKM	Q12931	TRAP1_HUMAN	TRAP1	1	1	1	0	1
P14618	KPYM_HUMAN	PKM	P68366	TBA4A_HUMAN	TUBA4A	1	1	1	0	1
P14618	KPYM_HUMAN	PKM	P07437	TBB5_HUMAN	TUBB	1	1	1	0	1
P14678	RSMB_HUMAN	SNRPB	P14678	RSMB_HUMAN	SNRPB	1	1	1	1	1
P14921	ETS1_HUMAN	ETS1	Q9Y570	PPME1_HUMAN	PPME1	1	1	1	0	1
P14921	ETS1_HUMAN	ETS1	P78527	PRKDC_HUMAN	PRKDC	2	2	1	0	2
P14921	ETS1_HUMAN	ETS1	P09874	PARP1_HUMAN	PARP1	1	1	1	0	1
P14921	ETS1_HUMAN	ETS1	P35222	CTNB1_HUMAN	CTNNB1	1	1	1	0	2
P14921	ETS1_HUMAN	ETS1	P14921	ETS1_HUMAN	ETS1	2	2	2	0	3
P14921	ETS1_HUMAN	ETS1	P08047	SP1_HUMAN	SP1	2	2	2	0	2
P14921	ETS1_HUMAN	ETS1	P42226	STAT6_HUMAN	STAT6	1	1	1	0	1
P14921	ETS1_HUMAN	ETS1	O75376	NCOR1_HUMAN	NCOR1	2	2	1	0	2
P14921	ETS1_HUMAN	ETS1	P04150	GCR_HUMAN	NR3C1	1	1	1	0	1
P14921	ETS1_HUMAN	ETS1	Q00653	NFKB2_HUMAN	NFKB2	1	1	1	0	2
P14921	ETS1_HUMAN	ETS1	P14618	KPYM_HUMAN	PKM	1	1	1	0	1
P15104	GLNA_HUMAN	GLUL	P15104	GLNA_HUMAN	GLUL	7	3	4	0	8
P15104	GLNA_HUMAN	GLUL	P19838	NFKB1_HUMAN	NFKB1	2	2	1	0	2
P15104	GLNA_HUMAN	GLUL	P05549	AP2A_HUMAN	TFAP2A	1	1	1	0	1
P15260	INGR1_HUMAN	IFNGR1	Q5NEC0	Q5NEC0_FRATT	purL	1	1	1	0	1
P15260	INGR1_HUMAN	IFNGR1	P15260	INGR1_HUMAN	IFNGR1	1	1	1	1	1
P16401	H15_HUMAN	HIST1H1B	Q93034	CUL5_HUMAN	CUL5	1	1	1	0	1
P16403	H12_HUMAN	HIST1H1C	Q04206	TF65_HUMAN	RELA	1	1	1	0	1
P16403	H12_HUMAN	HIST1H1C	P78527	PRKDC_HUMAN	PRKDC	2	2	1	0	3
P16403	H12_HUMAN	HIST1H1C	P35222	CTNB1_HUMAN	CTNNB1	2	2	1	0	3
P16403	H12_HUMAN	HIST1H1C	Q13619	CUL4A_HUMAN	CUL4A	3	3	1	0	4
P16403	H12_HUMAN	HIST1H1C	P24928	RPB1_HUMAN	POLR2A	2	2	1	0	2
P17066	HSP76_HUMAN	HSPA6	Q04864	REL_HUMAN	REL	1	1	1	0	1
P17066	HSP76_HUMAN	HSPA6	Q9Y6K9	NEMO_HUMAN	IKBKG	1	1	1	0	1
P17066	HSP76_HUMAN	HSPA6	Q01201	RELB_HUMAN	RELB	1	1	1	0	1
P17066	HSP76_HUMAN	HSPA6	P11142	HSP7C_HUMAN	HSPA8	1	1	1	0	1
P17096	HMGA1_HUMAN	HMGA1	P08047	SP1_HUMAN	SP1	5	4	2	0	9
P17096	HMGA1_HUMAN	HMGA1	O60506	HNRPQ_HUMAN	SYNCRIP	3	3	1	0	3
P17096	HMGA1_HUMAN	HMGA1	P09429	HMGB1_HUMAN	HMGB1	2	2	1	0	2
P17096	HMGA1_HUMAN	HMGA1	P26583	HMGB2_HUMAN	HMGB2	2	2	1	0	2
P17096	HMGA1_HUMAN	HMGA1	P07355	ANXA2_HUMAN	ANXA2	2	2	1	0	2
P17096	HMGA1_HUMAN	HMGA1	P0DMV8	HS71A_HUMAN	HSPA1A	2	2	1	0	2
P17096	HMGA1_HUMAN	HMGA1	Q15365	PCBP1_HUMAN	PCBP1	2	2	1	0	2
P17096	HMGA1_HUMAN	HMGA1	P04083	ANXA1_HUMAN	ANXA1	2	2	1	0	2
P17096	HMGA1_HUMAN	HMGA1	P32519	ELF1_HUMAN	ELF1	2	2	1	0	2
P17096	HMGA1_HUMAN	HMGA1	P11831	SRF_HUMAN	SRF	1	1	1	0	1
P17096	HMGA1_HUMAN	HMGA1	P10914	IRF1_HUMAN	IRF1	2	2	1	0	2
P17096	HMGA1_HUMAN	HMGA1	P37231	PPARG_HUMAN	PPARG	4	3	4	0	4
P17096	HMGA1_HUMAN	HMGA1	P19793	RXRA_HUMAN	RXRA	1	1	1	0	1
P17096	HMGA1_HUMAN	HMGA1	P19838	NFKB1_HUMAN	NFKB1	2	2	2	0	2
P17096	HMGA1_HUMAN	HMGA1	Q04206	TF65_HUMAN	RELA	1	1	1	0	1
P17096	HMGA1_HUMAN	HMGA1	Q13952	NFYC_HUMAN	NFYC	1	1	1	0	1
P17096	HMGA1_HUMAN	HMGA1	P06748	NPM_HUMAN	NPM1	2	1	2	0	2
P17096	HMGA1_HUMAN	HMGA1	P09874	PARP1_HUMAN	PARP1	2	2	2	0	2
P17096	HMGA1_HUMAN	HMGA1	Q92769	HDAC2_HUMAN	HDAC2	1	1	1	0	1
P17096	HMGA1_HUMAN	HMGA1	Q15366	PCBP2_HUMAN	PCBP2	1	1	1	0	1
P17612	KAPCA_HUMAN	PRKACA	P49841	GSK3B_HUMAN	GSK3B	7	6	3	0	9
P17612	KAPCA_HUMAN	PRKACA	P08238	HS90B_HUMAN	HSP90AB1	2	2	1	0	2
P17612	KAPCA_HUMAN	PRKACA	O95292	VAPB_HUMAN	VAPB	2	2	1	0	2
P17612	KAPCA_HUMAN	PRKACA	Q9P0L0	VAPA_HUMAN	VAPA	2	2	1	0	2
P17612	KAPCA_HUMAN	PRKACA	Q04206	TF65_HUMAN	RELA	6	5	4	0	6
P17612	KAPCA_HUMAN	PRKACA	P04004	VTNC_HUMAN	VTN	2	2	2	0	2
P17612	KAPCA_HUMAN	PRKACA	Q93034	CUL5_HUMAN	CUL5	1	1	1	0	1
P17612	KAPCA_HUMAN	PRKACA	O43566	RGS14_HUMAN	RGS14	1	1	1	0	1
P17612	KAPCA_HUMAN	PRKACA	O14965	AURKA_HUMAN	AURKA	1	1	1	0	1
P17612	KAPCA_HUMAN	PRKACA	P10809	CH60_HUMAN	HSPD1	1	1	1	0	1
P17612	KAPCA_HUMAN	PRKACA	Q01082	SPTB2_HUMAN	SPTBN1	1	1	1	0	1
P17612	KAPCA_HUMAN	PRKACA	P04150	GCR_HUMAN	NR3C1	1	1	1	0	1
P17612	KAPCA_HUMAN	PRKACA	P19838	NFKB1_HUMAN	NFKB1	1	1	1	0	1
P17612	KAPCA_HUMAN	PRKACA	P01100	FOS_HUMAN	FOS	1	1	1	0	1
P17612	KAPCA_HUMAN	PRKACA	P14316	IRF2_HUMAN	IRF2	1	1	1	0	1
P17612	KAPCA_HUMAN	PRKACA	Q13547	HDAC1_HUMAN	HDAC1	2	1	2	0	2
P17676	CEBPB_HUMAN	CEBPB	P17676	CEBPB_HUMAN	CEBPB	4	3	4	0	4
P17676	CEBPB_HUMAN	CEBPB	P18847	ATF3_HUMAN	ATF3	2	2	2	0	2
P17676	CEBPB_HUMAN	CEBPB	P17096	HMGA1_HUMAN	HMGA1	4	4	1	0	6
P17676	CEBPB_HUMAN	CEBPB	Q86X55	CARM1_HUMAN	CARM1	4	4	1	0	5
P17676	CEBPB_HUMAN	CEBPB	P04150	GCR_HUMAN	NR3C1	4	4	2	0	4
P17676	CEBPB_HUMAN	CEBPB	P17947	SPI1_HUMAN	SPI1	2	2	1	0	2
P17676	CEBPB_HUMAN	CEBPB	P08047	SP1_HUMAN	SP1	4	2	3	0	5
P17676	CEBPB_HUMAN	CEBPB	O75582	KS6A5_HUMAN	RPS6KA5	1	1	1	0	1
P17676	CEBPB_HUMAN	CEBPB	P09429	HMGB1_HUMAN	HMGB1	1	1	1	0	1
P17676	CEBPB_HUMAN	CEBPB	P19838	NFKB1_HUMAN	NFKB1	2	2	1	0	2
P17676	CEBPB_HUMAN	CEBPB	P10275	ANDR_HUMAN	AR	1	1	1	0	1
P17676	CEBPB_HUMAN	CEBPB	Q13547	HDAC1_HUMAN	HDAC1	2	1	2	0	2
P17676	CEBPB_HUMAN	CEBPB	P40763	STAT3_HUMAN	STAT3	1	1	1	0	1
P17676	CEBPB_HUMAN	CEBPB	P49841	GSK3B_HUMAN	GSK3B	1	1	1	0	2
P17676	CEBPB_HUMAN	CEBPB	Q13887	KLF5_HUMAN	KLF5	2	2	1	0	3
P17947	SPI1_HUMAN	SPI1	P09874	PARP1_HUMAN	PARP1	1	1	1	0	1
P17947	SPI1_HUMAN	SPI1	P12273	PIP_HUMAN	PIP	1	1	1	0	1
P17947	SPI1_HUMAN	SPI1	P19838	NFKB1_HUMAN	NFKB1	1	1	1	0	1
P17947	SPI1_HUMAN	SPI1	P14921	ETS1_HUMAN	ETS1	1	1	1	0	1
P17947	SPI1_HUMAN	SPI1	P01100	FOS_HUMAN	FOS	1	1	1	0	1
P17947	SPI1_HUMAN	SPI1	Q96ST3	SIN3A_HUMAN	SIN3A	2	2	1	0	2
P17947	SPI1_HUMAN	SPI1	P10914	IRF1_HUMAN	IRF1	2	1	2	0	2
P17980	PRS6A_HUMAN	PSMC3	P17980	PRS6A_HUMAN	PSMC3	7	5	5	0	7
P17980	PRS6A_HUMAN	PSMC3	Q13200	PSMD2_HUMAN	PSMD2	5	2	5	0	6
P17980	PRS6A_HUMAN	PSMC3	P10275	ANDR_HUMAN	AR	1	1	1	0	2
P17980	PRS6A_HUMAN	PSMC3	Q9Y265	RUVB1_HUMAN	RUVBL1	1	1	1	0	1
P17980	PRS6A_HUMAN	PSMC3	Q6P4R8	NFRKB_HUMAN	NFRKB	1	1	1	0	2
P17980	PRS6A_HUMAN	PSMC3	P25789	PSA4_HUMAN	PSMA4	1	1	1	0	1
P17987	TCPA_HUMAN	TCP1	Q9UHD2	TBK1_HUMAN	TBK1	1	1	1	0	1
P17987	TCPA_HUMAN	TCP1	P78371	TCPB_HUMAN	CCT2	8	4	7	0	8
P17987	TCPA_HUMAN	TCP1	P49368	TCPG_HUMAN	CCT3	6	3	5	0	6
P17987	TCPA_HUMAN	TCP1	P22695	QCR2_HUMAN	UQCRC2	1	1	1	0	1
P18085	ARF4_HUMAN	ARF4	P63244	RACK1_HUMAN	RACK1	1	1	1	0	1
P18085	ARF4_HUMAN	ARF4	Q15366	PCBP2_HUMAN	PCBP2	1	1	1	0	1
P18847	ATF3_HUMAN	ATF3	Q04206	TF65_HUMAN	RELA	4	4	1	0	7
P18847	ATF3_HUMAN	ATF3	P18847	ATF3_HUMAN	ATF3	4	4	3	0	6
P18847	ATF3_HUMAN	ATF3	P08238	HS90B_HUMAN	HSP90AB1	1	1	1	0	1
P18847	ATF3_HUMAN	ATF3	P40763	STAT3_HUMAN	STAT3	2	2	2	0	2
P18847	ATF3_HUMAN	ATF3	P19838	NFKB1_HUMAN	NFKB1	1	1	1	0	1
P18847	ATF3_HUMAN	ATF3	Q13547	HDAC1_HUMAN	HDAC1	2	2	2	0	2
P18847	ATF3_HUMAN	ATF3	P60709	ACTB_HUMAN	ACTB	1	1	1	0	1
P18847	ATF3_HUMAN	ATF3	P01100	FOS_HUMAN	FOS	1	1	1	0	2
P18847	ATF3_HUMAN	ATF3	Q92993	KAT5_HUMAN	KAT5	2	2	1	0	4
P18859	ATP5J_HUMAN	ATP5J	P19838	NFKB1_HUMAN	NFKB1	1	1	1	0	1
P18859	ATP5J_HUMAN	ATP5J	P22695	QCR2_HUMAN	UQCRC2	1	1	1	0	1
P18859	ATP5J_HUMAN	ATP5J	P06576	ATPB_HUMAN	ATP5B	3	2	2	0	3
P19367	HXK1_HUMAN	HK1	Q13885	TBB2A_HUMAN	TUBB2A	1	1	1	0	1
P19367	HXK1_HUMAN	HK1	P49411	EFTU_HUMAN	TUFM	1	1	1	0	1
P19793	RXRA_HUMAN	RXRA	P19793	RXRA_HUMAN	RXRA	3	1	3	3	3
P19793	RXRA_HUMAN	RXRA	Q15788	NCOA1_HUMAN	NCOA1	21	10	18	2	27
P19793	RXRA_HUMAN	RXRA	P27986	P85A_HUMAN	PIK3R1	4	4	1	0	10
P19793	RXRA_HUMAN	RXRA	P49841	GSK3B_HUMAN	GSK3B	1	1	1	0	2
P19793	RXRA_HUMAN	RXRA	P09874	PARP1_HUMAN	PARP1	1	1	1	0	1
P19793	RXRA_HUMAN	RXRA	P20749	BCL3_HUMAN	BCL3	3	3	1	0	3
P19793	RXRA_HUMAN	RXRA	P19838	NFKB1_HUMAN	NFKB1	2	2	1	0	2
P19793	RXRA_HUMAN	RXRA	O15379	HDAC3_HUMAN	HDAC3	1	1	1	0	1
P19793	RXRA_HUMAN	RXRA	P56524	HDAC4_HUMAN	HDAC4	1	1	1	0	1
P19793	RXRA_HUMAN	RXRA	P24928	RPB1_HUMAN	POLR2A	1	1	1	0	1
P19793	RXRA_HUMAN	RXRA	Q13887	KLF5_HUMAN	KLF5	2	2	1	0	4
P19838	NFKB1_HUMAN	NFKB1	Q7CIZ2	Q7CIZ2_YERPE	mgtC	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q7CIR2	Q7CIR2_YERPE	sapC	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q7CHW5	Q7CHW5_YERPE	dbpA	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q7CHY4	Q7CHY4_YERPE	YPO1811	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	P69974	YSCK_YERPE	yscK	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q7CKQ1	Q7CKQ1_YERPE	YPO0301	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q8D1H3	RPOC_YERPE	rpoC	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q8ZII0	RAPA_YERPE	rapA	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q0WJY2	RHAM_YERPE	rhaM	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q8D1E6	Q8D1E6_YERPE	y0607	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q8D169	Q8D169_YERPE	sbcC	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q8CZL0	Q8CZL0_YERPE	gor	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q8CKD8	Q8CKD8_YERPE	y3659	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q7CKD1	Q7CKD1_YERPE	YPO3378	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q8ZDG9	LIPB_YERPE	lipB	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81KK8	Q81KK8_BACAN	GBAA_4989	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81WY7	THIC_BACAN	thiC	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81TM1	TRPD_BACAN	trpD	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81ZD5	Q81ZD5_BACAN	GBAA_0334	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81Z98	Q81Z98_BACAN	GBAA_0374	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81Y98	Q81Y98_BACAN	parE	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81Y52	Q81Y52_BACAN	GBAA_3705	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	A0A0F7R9M2	A0A0F7R9M2_BACAN	dus1	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81UM1	Q81UM1_BACAN	GBAA_0843	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81UH0	Q81UH0_BACAN	ocd2	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81TR1	Q81TR1_BACAN	coiA	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81T13	Q81T13_BACAN	GBAA_1479	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81SX9	Q81SX9_BACAN	ypdA	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81SN0	Q81SN0_BACAN	GBAA_1618	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81S59	Q81S59_BACAN	yndJ	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81Q87	Q81Q87_BACAN	ybgA	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81P43	Q81P43_BACAN	lsrB	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81NM4	Q81NM4_BACAN	GBAA_3164	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q8G8T7	Q8G8T7_FRATL	asd	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q5NGE6	Q5NGE6_FRATT	prlC	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q5NIQ1	Q5NIQ1_FRATT	purB	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q5NGF9	Q5NGF9_FRATT	FTT_0886	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q5NFB8	Q5NFB8_FRATT	FTT_1321	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q5NFG5	Q5NFG5_FRATT	mltA	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q5NH42	MIAA_FRATT	miaA	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81Y62	Q81Y62_BACAN	GBAA_3695	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81KQ8	Q81KQ8_BACAN	GBAA_4932	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81YE8	Q81YE8_BACAN	GBAA_3601	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81LW2	Q81LW2_BACAN	GBAA_4497	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81WR2	Q81WR2_BACAN	cotE	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81LC7	HEM3_BACAN	hemC	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81JY5	UPP_BACAN	upp	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81XT3	SYG_BACAN	glyQS	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81X55	Q81X55_BACAN	GBAA_5388	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81UJ6	Q81UJ6_BACAN	cwlH	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81S47	Q81S47_BACAN	fsR	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81KR8	Q81KR8_BACAN	GBAA_4922	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q81KL3	Q81KL3_BACAN	gerHA	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	P69970	YSCI_YERPE	yscI	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q9RI12	YPKA_YERPE	ypkA	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q8ZIM0	SYI_YERPE	ileS	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q8ZGJ9	RPIA2_YERPE	rpiA2	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q7ARB3	Q7ARB3_YERPE	YPMT1.73	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q7ARA1	Q7ARA1_YERPE	YPMT1.63Ac	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q9Z3B4	Q9Z3B4_YERPE	int	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q8D1P7	Q8D1P7_YERPE	tcbA	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q8D1G4	Q8D1G4_YERPE	y0524	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q8D045	Q8D045_YERPE	y2788	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q8D007	Q8D007_YERPE	livK1	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q8CZZ4	Q8CZZ4_YERPE	y3093	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q8CZJ8	Q8CZJ8_YERPE	mrcA	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q8CZH3	Q8CZH3_YERPE	fimA7	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q8CLE5	Q8CLE5_YERPE	y1534	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q8CL24	Q8CL24_YERPE	y2336	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q7CL05	Q7CL05_YERPE	YPO3906	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q7CKS5	Q7CKS5_YERPE	YPO0257	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q7CKQ6	Q7CKQ6_YERPE	YPO0290	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q7CKH9	Q7CKH9_YERPE	YPO3482	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q7CKB5	Q7CKB5_YERPE	fumA	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q7CJX4	Q7CJX4_YERPE	YPO2801	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q7CJ74	Q7CJ74_YERPE	ybiB	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q7CHC8	Q7CHC8_YERPE	bcr	1	1	1	0	1
P19838	NFKB1_HUMAN	NFKB1	Q7CGK8	Q7CGK8_YERPE	flgE	1	1	1	0	1
