UniprotID_A	UniProtName_A	GeneName_A	UniprotID_B	UniProtName_B	GeneName_B	Experiments	Methods	Publications	3DStructures	CurationEvents
O75530	EED_HUMAN	EED	Q13616	CUL1_HUMAN	CUL1	1	1	1	0	1
Q6P1J9	CDC73_HUMAN	CDC73	Q13616	CUL1_HUMAN	CUL1	1	1	1	0	1
Q15843	NEDD8_HUMAN	NEDD8	Q13617	CUL2_HUMAN	CUL2	5	4	5	0	6
Q13616	CUL1_HUMAN	CUL1	Q13617	CUL2_HUMAN	CUL2	2	2	1	0	4
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q13617	CUL2_HUMAN	CUL2	1	1	1	0	1
Q93034	CUL5_HUMAN	CUL5	Q13617	CUL2_HUMAN	CUL2	1	1	1	0	1
Q13618	CUL3_HUMAN	CUL3	Q13617	CUL2_HUMAN	CUL2	1	1	1	0	1
Q15843	NEDD8_HUMAN	NEDD8	Q13618	CUL3_HUMAN	CUL3	6	4	6	0	7
Q13616	CUL1_HUMAN	CUL1	Q13618	CUL3_HUMAN	CUL3	4	4	3	0	7
Q13618	CUL3_HUMAN	CUL3	Q13618	CUL3_HUMAN	CUL3	9	4	7	0	9
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q13618	CUL3_HUMAN	CUL3	1	1	1	0	1
Q13619	CUL4A_HUMAN	CUL4A	Q13618	CUL3_HUMAN	CUL3	1	1	1	0	1
Q9GZQ8	MLP3B_HUMAN	MAP1LC3B	Q13618	CUL3_HUMAN	CUL3	1	1	1	0	1
Q15843	NEDD8_HUMAN	NEDD8	Q13619	CUL4A_HUMAN	CUL4A	7	2	7	0	8
Q15714	T22D1_HUMAN	TSC22D1	Q13619	CUL4A_HUMAN	CUL4A	1	1	1	0	1
Q13617	CUL2_HUMAN	CUL2	Q13619	CUL4A_HUMAN	CUL4A	1	1	1	0	2
Q13616	CUL1_HUMAN	CUL1	Q13619	CUL4A_HUMAN	CUL4A	2	2	2	0	4
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q13619	CUL4A_HUMAN	CUL4A	1	1	1	0	1
Q13619	CUL4A_HUMAN	CUL4A	Q13619	CUL4A_HUMAN	CUL4A	3	2	3	0	3
Q02539	H11_HUMAN	HIST1H1A	Q13619	CUL4A_HUMAN	CUL4A	1	1	1	0	2
Q13547	HDAC1_HUMAN	HDAC1	Q14839	CHD4_HUMAN	CHD4	26	6	19	0	36
Q92769	HDAC2_HUMAN	HDAC2	Q14839	CHD4_HUMAN	CHD4	13	4	11	0	19
P83916	CBX1_HUMAN	CBX1	Q14839	CHD4_HUMAN	CHD4	4	2	3	0	4
Q13185	CBX3_HUMAN	CBX3	Q14839	CHD4_HUMAN	CHD4	3	2	2	0	3
Q96KQ7	EHMT2_HUMAN	EHMT2	Q14839	CHD4_HUMAN	CHD4	1	1	1	0	1
Q13330	MTA1_HUMAN	MTA1	Q14839	CHD4_HUMAN	CHD4	6	3	6	0	7
P45973	CBX5_HUMAN	CBX5	Q14839	CHD4_HUMAN	CHD4	2	2	2	0	2
Q09028	RBBP4_HUMAN	RBBP4	Q14839	CHD4_HUMAN	CHD4	7	4	6	0	9
O43463	SUV91_HUMAN	SUV39H1	Q14839	CHD4_HUMAN	CHD4	1	1	1	0	1
P0CG48	UBC_HUMAN	UBC	Q14839	CHD4_HUMAN	CHD4	1	1	1	0	1
Q15672	TWST1_HUMAN	TWIST1	Q14839	CHD4_HUMAN	CHD4	1	1	1	0	1
Q14839	CHD4_HUMAN	CHD4	Q14839	CHD4_HUMAN	CHD4	2	2	2	0	2
P26358	DNMT1_HUMAN	DNMT1	Q14839	CHD4_HUMAN	CHD4	3	2	2	0	6
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q14839	CHD4_HUMAN	CHD4	2	2	1	0	2
Q15022	SUZ12_HUMAN	SUZ12	Q14839	CHD4_HUMAN	CHD4	1	1	1	0	1
O75530	EED_HUMAN	EED	Q14839	CHD4_HUMAN	CHD4	1	1	1	0	1
P63279	UBC9_HUMAN	UBE2I	Q14839	CHD4_HUMAN	CHD4	1	1	1	0	1
Q15910	EZH2_HUMAN	EZH2	Q14839	CHD4_HUMAN	CHD4	1	1	1	0	1
P45973	CBX5_HUMAN	CBX5	Q15022	SUZ12_HUMAN	SUZ12	2	2	1	0	2
Q96EB6	SIR1_HUMAN	SIRT1	Q15022	SUZ12_HUMAN	SUZ12	3	2	2	0	3
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q15022	SUZ12_HUMAN	SUZ12	3	3	1	0	3
O75530	EED_HUMAN	EED	Q15022	SUZ12_HUMAN	SUZ12	20	8	16	0	29
Q15910	EZH2_HUMAN	EZH2	Q15022	SUZ12_HUMAN	SUZ12	38	9	35	0	56
Q09028	RBBP4_HUMAN	RBBP4	Q15022	SUZ12_HUMAN	SUZ12	7	5	6	0	9
Q16576	RBBP7_HUMAN	RBBP7	Q15022	SUZ12_HUMAN	SUZ12	5	3	4	0	7
Q92769	HDAC2_HUMAN	HDAC2	Q15022	SUZ12_HUMAN	SUZ12	5	3	4	0	5
Q15047	SETB1_HUMAN	SETDB1	Q15022	SUZ12_HUMAN	SUZ12	1	1	1	0	1
P63279	UBC9_HUMAN	UBE2I	Q15022	SUZ12_HUMAN	SUZ12	2	2	1	0	2
Q15022	SUZ12_HUMAN	SUZ12	Q15022	SUZ12_HUMAN	SUZ12	1	1	1	0	1
P16220	CREB1_HUMAN	CREB1	Q15022	SUZ12_HUMAN	SUZ12	1	1	1	0	1
Q02539	H11_HUMAN	HIST1H1A	Q15022	SUZ12_HUMAN	SUZ12	1	1	1	0	1
Q04206	TF65_HUMAN	RELA	Q15022	SUZ12_HUMAN	SUZ12	2	1	2	0	2
Q96T88	UHRF1_HUMAN	UHRF1	Q15022	SUZ12_HUMAN	SUZ12	1	1	1	0	1
Q9Y6K1	DNM3A_HUMAN	DNMT3A	Q15047	SETB1_HUMAN	SETDB1	5	5	1	0	9
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q15047	SETB1_HUMAN	SETDB1	2	2	1	0	3
P63279	UBC9_HUMAN	UBE2I	Q15047	SETB1_HUMAN	SETDB1	3	2	2	0	3
P45973	CBX5_HUMAN	CBX5	Q15047	SETB1_HUMAN	SETDB1	2	2	1	0	2
Q99447	PCY2_HUMAN	PCYT2	Q15047	SETB1_HUMAN	SETDB1	1	1	1	0	2
Q96ST3	SIN3A_HUMAN	SIN3A	Q15047	SETB1_HUMAN	SETDB1	2	2	1	0	2
Q15672	TWST1_HUMAN	TWIST1	Q15672	TWST1_HUMAN	TWIST1	2	2	2	0	2
Q15047	SETB1_HUMAN	SETDB1	Q15714	T22D1_HUMAN	TSC22D1	3	2	2	0	5
Q15714	T22D1_HUMAN	TSC22D1	Q15714	T22D1_HUMAN	TSC22D1	3	2	2	0	5
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q15714	T22D1_HUMAN	TSC22D1	1	1	1	0	2
Q13616	CUL1_HUMAN	CUL1	Q15843	NEDD8_HUMAN	NEDD8	11	7	11	0	12
Q15843	NEDD8_HUMAN	NEDD8	Q15843	NEDD8_HUMAN	NEDD8	2	2	2	0	2
P26358	DNMT1_HUMAN	DNMT1	Q15910	EZH2_HUMAN	EZH2	8	6	3	0	14
Q9Y6K1	DNM3A_HUMAN	DNMT3A	Q15910	EZH2_HUMAN	EZH2	5	4	2	0	10
Q96EB6	SIR1_HUMAN	SIRT1	Q15910	EZH2_HUMAN	EZH2	6	4	3	0	8
Q13547	HDAC1_HUMAN	HDAC1	Q15910	EZH2_HUMAN	EZH2	7	4	5	0	15
Q15910	EZH2_HUMAN	EZH2	Q15910	EZH2_HUMAN	EZH2	1	1	1	0	1
Q02539	H11_HUMAN	HIST1H1A	Q15910	EZH2_HUMAN	EZH2	1	1	1	0	1
Q04206	TF65_HUMAN	RELA	Q15910	EZH2_HUMAN	EZH2	2	2	1	0	4
Q96T88	UHRF1_HUMAN	UHRF1	Q15910	EZH2_HUMAN	EZH2	1	1	1	0	2
Q13616	CUL1_HUMAN	CUL1	Q15910	EZH2_HUMAN	EZH2	1	1	1	0	1
O94776	MTA2_HUMAN	MTA2	Q16576	RBBP7_HUMAN	RBBP7	10	6	9	0	12
P45973	CBX5_HUMAN	CBX5	Q16576	RBBP7_HUMAN	RBBP7	2	2	1	0	2
Q92769	HDAC2_HUMAN	HDAC2	Q16576	RBBP7_HUMAN	RBBP7	10	5	9	0	11
Q13330	MTA1_HUMAN	MTA1	Q16576	RBBP7_HUMAN	RBBP7	5	3	5	0	6
O75530	EED_HUMAN	EED	Q16576	RBBP7_HUMAN	RBBP7	5	3	4	0	7
Q15910	EZH2_HUMAN	EZH2	Q16576	RBBP7_HUMAN	RBBP7	5	3	4	0	7
Q14839	CHD4_HUMAN	CHD4	Q16576	RBBP7_HUMAN	RBBP7	5	3	4	0	7
Q15672	TWST1_HUMAN	TWIST1	Q16576	RBBP7_HUMAN	RBBP7	2	2	1	0	3
Q13619	CUL4A_HUMAN	CUL4A	Q16576	RBBP7_HUMAN	RBBP7	2	1	2	0	2
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q16576	RBBP7_HUMAN	RBBP7	1	1	1	0	1
P45973	CBX5_HUMAN	CBX5	Q5FBB7	SGO1_HUMAN	SGO1	6	5	4	0	6
Q5FBB7	SGO1_HUMAN	SGO1	Q5FBB7	SGO1_HUMAN	SGO1	1	1	1	0	1
Q8N7H5	PAF1_HUMAN	PAF1	Q6P1J9	CDC73_HUMAN	CDC73	25	7	17	0	48
P24928	RPB1_HUMAN	POLR2A	Q6P1J9	CDC73_HUMAN	CDC73	4	2	4	0	9
Q02539	H11_HUMAN	HIST1H1A	Q6P1J9	CDC73_HUMAN	CDC73	1	1	1	0	2
Q6P1J9	CDC73_HUMAN	CDC73	Q6PD62	CTR9_HUMAN	CTR9	20	5	16	0	37
Q8N7H5	PAF1_HUMAN	PAF1	Q6PD62	CTR9_HUMAN	CTR9	14	5	12	0	36
P24928	RPB1_HUMAN	POLR2A	Q6PD62	CTR9_HUMAN	CTR9	3	3	3	0	3
Q92541	RTF1_HUMAN	RTF1	Q6PD62	CTR9_HUMAN	CTR9	6	4	5	0	16
Q8WVC0	LEO1_HUMAN	LEO1	Q6PD62	CTR9_HUMAN	CTR9	12	4	10	0	24
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q6PD62	CTR9_HUMAN	CTR9	1	1	1	0	1
Q9Y6K1	DNM3A_HUMAN	DNMT3A	Q6PD62	CTR9_HUMAN	CTR9	1	1	1	0	1
Q02539	H11_HUMAN	HIST1H1A	Q6PD62	CTR9_HUMAN	CTR9	1	1	1	0	2
P24928	RPB1_HUMAN	POLR2A	Q8N7H5	PAF1_HUMAN	PAF1	7	5	6	0	10
Q02539	H11_HUMAN	HIST1H1A	Q8N7H5	PAF1_HUMAN	PAF1	1	1	1	0	2
Q6P1J9	CDC73_HUMAN	CDC73	Q8WVC0	LEO1_HUMAN	LEO1	17	5	13	0	29
Q8N7H5	PAF1_HUMAN	PAF1	Q8WVC0	LEO1_HUMAN	LEO1	21	9	13	0	37
P24928	RPB1_HUMAN	POLR2A	Q8WVC0	LEO1_HUMAN	LEO1	2	2	2	0	3
Q92541	RTF1_HUMAN	RTF1	Q8WVC0	LEO1_HUMAN	LEO1	6	4	5	0	9
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q8WVC0	LEO1_HUMAN	LEO1	1	1	1	0	1
Q9Y6K1	DNM3A_HUMAN	DNMT3A	Q8WVC0	LEO1_HUMAN	LEO1	1	1	1	0	1
Q02539	H11_HUMAN	HIST1H1A	Q8WVC0	LEO1_HUMAN	LEO1	1	1	1	0	2
Q6P1J9	CDC73_HUMAN	CDC73	Q92541	RTF1_HUMAN	RTF1	5	4	3	0	13
Q8N7H5	PAF1_HUMAN	PAF1	Q92541	RTF1_HUMAN	RTF1	7	4	6	0	22
P24928	RPB1_HUMAN	POLR2A	Q92541	RTF1_HUMAN	RTF1	1	1	1	0	2
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q92541	RTF1_HUMAN	RTF1	1	1	1	0	1
Q9Y6K1	DNM3A_HUMAN	DNMT3A	Q92541	RTF1_HUMAN	RTF1	1	1	1	0	1
Q9NW61	PKHJ1_HUMAN	PLEKHJ1	Q92541	RTF1_HUMAN	RTF1	1	1	1	0	1
Q96ST3	SIN3A_HUMAN	SIN3A	Q92769	HDAC2_HUMAN	HDAC2	25	6	20	0	28
O75530	EED_HUMAN	EED	Q92769	HDAC2_HUMAN	HDAC2	9	6	5	0	10
O94776	MTA2_HUMAN	MTA2	Q92769	HDAC2_HUMAN	HDAC2	17	5	14	0	20
Q13330	MTA1_HUMAN	MTA1	Q92769	HDAC2_HUMAN	HDAC2	19	7	14	0	22
Q13547	HDAC1_HUMAN	HDAC1	Q92769	HDAC2_HUMAN	HDAC2	51	10	43	0	68
Q96EB6	SIR1_HUMAN	SIRT1	Q92769	HDAC2_HUMAN	HDAC2	2	2	1	0	2
Q96KQ7	EHMT2_HUMAN	EHMT2	Q92769	HDAC2_HUMAN	HDAC2	5	3	3	0	10
P83916	CBX1_HUMAN	CBX1	Q92769	HDAC2_HUMAN	HDAC2	1	1	1	0	1
Q13185	CBX3_HUMAN	CBX3	Q92769	HDAC2_HUMAN	HDAC2	3	1	3	0	3
P45973	CBX5_HUMAN	CBX5	Q92769	HDAC2_HUMAN	HDAC2	1	1	1	0	1
Q15047	SETB1_HUMAN	SETDB1	Q92769	HDAC2_HUMAN	HDAC2	2	2	1	0	2
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q92769	HDAC2_HUMAN	HDAC2	4	3	2	0	4
P48552	NRIP1_HUMAN	NRIP1	Q92769	HDAC2_HUMAN	HDAC2	2	2	1	0	2
Q92769	HDAC2_HUMAN	HDAC2	Q92769	HDAC2_HUMAN	HDAC2	3	1	3	0	4
Q15910	EZH2_HUMAN	EZH2	Q92769	HDAC2_HUMAN	HDAC2	3	2	3	0	5
P09874	PARP1_HUMAN	PARP1	Q92769	HDAC2_HUMAN	HDAC2	3	2	2	0	3
P16220	CREB1_HUMAN	CREB1	Q92769	HDAC2_HUMAN	HDAC2	2	1	2	0	2
Q15672	TWST1_HUMAN	TWIST1	Q92769	HDAC2_HUMAN	HDAC2	2	2	2	0	3
Q15843	NEDD8_HUMAN	NEDD8	Q93034	CUL5_HUMAN	CUL5	4	3	4	1	4
Q13616	CUL1_HUMAN	CUL1	Q93034	CUL5_HUMAN	CUL5	2	2	2	0	3
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q93034	CUL5_HUMAN	CUL5	1	1	1	0	1
Q9QR71	ORF73_HHV8P	ORF73	Q93034	CUL5_HUMAN	CUL5	1	1	1	0	1
Q13618	CUL3_HUMAN	CUL3	Q93034	CUL5_HUMAN	CUL5	2	1	2	0	3
Q13619	CUL4A_HUMAN	CUL4A	Q93034	CUL5_HUMAN	CUL5	1	1	1	0	2
Q96PU4	UHRF2_HUMAN	UHRF2	Q96B02	UBE2W_HUMAN	UBE2W	2	2	1	0	2
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q96B02	UBE2W_HUMAN	UBE2W	1	1	1	0	2
O75530	EED_HUMAN	EED	Q96B02	UBE2W_HUMAN	UBE2W	1	1	1	0	2
P52434	RPAB3_HUMAN	POLR2H	Q96B02	UBE2W_HUMAN	UBE2W	2	2	1	0	2
Q96B02	UBE2W_HUMAN	UBE2W	Q96B02	UBE2W_HUMAN	UBE2W	1	1	1	0	1
P26358	DNMT1_HUMAN	DNMT1	Q96EB6	SIR1_HUMAN	SIRT1	10	7	2	0	16
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q96EB6	SIR1_HUMAN	SIRT1	4	3	2	0	5
O43463	SUV91_HUMAN	SUV39H1	Q96EB6	SIR1_HUMAN	SIRT1	4	3	3	0	4
Q96EB6	SIR1_HUMAN	SIRT1	Q96EB6	SIR1_HUMAN	SIRT1	1	1	1	0	1
Q13330	MTA1_HUMAN	MTA1	Q96EB6	SIR1_HUMAN	SIRT1	1	1	1	0	2
O94776	MTA2_HUMAN	MTA2	Q96KQ7	EHMT2_HUMAN	EHMT2	4	3	2	0	7
Q13547	HDAC1_HUMAN	HDAC1	Q96KQ7	EHMT2_HUMAN	EHMT2	8	3	6	0	11
P45973	CBX5_HUMAN	CBX5	Q96KQ7	EHMT2_HUMAN	EHMT2	5	4	3	0	5
Q15910	EZH2_HUMAN	EZH2	Q96KQ7	EHMT2_HUMAN	EHMT2	2	2	2	0	2
P83916	CBX1_HUMAN	CBX1	Q96KQ7	EHMT2_HUMAN	EHMT2	4	3	4	0	4
Q13185	CBX3_HUMAN	CBX3	Q96KQ7	EHMT2_HUMAN	EHMT2	7	6	5	0	7
Q15047	SETB1_HUMAN	SETDB1	Q96KQ7	EHMT2_HUMAN	EHMT2	1	1	1	0	1
Q96KQ7	EHMT2_HUMAN	EHMT2	Q96KQ7	EHMT2_HUMAN	EHMT2	1	1	1	0	1
O75530	EED_HUMAN	EED	Q96KQ7	EHMT2_HUMAN	EHMT2	1	1	1	0	1
Q96PU4	UHRF2_HUMAN	UHRF2	Q96PU4	UHRF2_HUMAN	UHRF2	2	2	1	0	2
P26358	DNMT1_HUMAN	DNMT1	Q96PU4	UHRF2_HUMAN	UHRF2	1	1	1	0	1
Q9Y6K1	DNM3A_HUMAN	DNMT3A	Q96PU4	UHRF2_HUMAN	UHRF2	1	1	1	0	1
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q96PU4	UHRF2_HUMAN	UHRF2	1	1	1	0	1
Q96KQ7	EHMT2_HUMAN	EHMT2	Q96PU4	UHRF2_HUMAN	UHRF2	1	1	1	0	1
Q96T88	UHRF1_HUMAN	UHRF1	Q96PU4	UHRF2_HUMAN	UHRF2	1	1	1	0	1
Q04206	TF65_HUMAN	RELA	Q96ST3	SIN3A_HUMAN	SIN3A	2	2	1	0	2
Q13547	HDAC1_HUMAN	HDAC1	Q96ST3	SIN3A_HUMAN	SIN3A	48	6	42	0	58
Q16576	RBBP7_HUMAN	RBBP7	Q96ST3	SIN3A_HUMAN	SIN3A	7	5	7	0	8
Q15910	EZH2_HUMAN	EZH2	Q96ST3	SIN3A_HUMAN	SIN3A	1	1	1	0	1
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q96ST3	SIN3A_HUMAN	SIN3A	2	2	2	0	2
O94776	MTA2_HUMAN	MTA2	Q96ST3	SIN3A_HUMAN	SIN3A	2	1	2	0	2
Q13330	MTA1_HUMAN	MTA1	Q96ST3	SIN3A_HUMAN	SIN3A	1	1	1	0	1
O95243	MBD4_HUMAN	MBD4	Q96ST3	SIN3A_HUMAN	SIN3A	3	3	1	0	5
O60264	SMCA5_HUMAN	SMARCA5	Q96ST3	SIN3A_HUMAN	SIN3A	1	1	1	0	1
P17947	SPI1_HUMAN	SPI1	Q96ST3	SIN3A_HUMAN	SIN3A	2	2	1	0	2
Q14839	CHD4_HUMAN	CHD4	Q96ST3	SIN3A_HUMAN	SIN3A	1	1	1	0	1
Q13263	TIF1B_HUMAN	TRIM28	Q96ST3	SIN3A_HUMAN	SIN3A	1	1	1	0	1
O75530	EED_HUMAN	EED	Q96ST3	SIN3A_HUMAN	SIN3A	1	1	1	0	1
Q9QR71	ORF73_HHV8P	ORF73	Q96ST3	SIN3A_HUMAN	SIN3A	1	1	1	0	2
Q96KQ7	EHMT2_HUMAN	EHMT2	Q96T88	UHRF1_HUMAN	UHRF1	3	2	3	0	4
Q13263	TIF1B_HUMAN	TRIM28	Q96T88	UHRF1_HUMAN	UHRF1	1	1	1	0	2
Q96T88	UHRF1_HUMAN	UHRF1	Q96T88	UHRF1_HUMAN	UHRF1	4	1	4	0	4
P09874	PARP1_HUMAN	PARP1	Q96T88	UHRF1_HUMAN	UHRF1	2	2	1	0	2
O95243	MBD4_HUMAN	MBD4	Q96T88	UHRF1_HUMAN	UHRF1	2	2	1	0	5
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q99447	PCY2_HUMAN	PCYT2	1	1	1	0	2
O95347	SMC2_HUMAN	SMC2	Q9BPX3	CND3_HUMAN	NCAPG	8	2	7	0	10
Q13618	CUL3_HUMAN	CUL3	Q9BPX3	CND3_HUMAN	NCAPG	1	1	1	0	1
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q9BVJ7	DUS23_HUMAN	DUSP23	1	1	1	0	2
O75530	EED_HUMAN	EED	Q9BVJ7	DUS23_HUMAN	DUSP23	1	1	1	0	2
Q9GZQ8	MLP3B_HUMAN	MAP1LC3B	Q9GZQ8	MLP3B_HUMAN	MAP1LC3B	1	1	1	0	3
O75530	EED_HUMAN	EED	Q9GZQ8	MLP3B_HUMAN	MAP1LC3B	1	1	1	0	2
Q96EB6	SIR1_HUMAN	SIRT1	Q9GZQ8	MLP3B_HUMAN	MAP1LC3B	1	1	1	0	1
Q13547	HDAC1_HUMAN	HDAC1	Q9NRZ9	HELLS_HUMAN	HELLS	4	3	2	0	5
Q92769	HDAC2_HUMAN	HDAC2	Q9NRZ9	HELLS_HUMAN	HELLS	2	1	2	0	3
O95347	SMC2_HUMAN	SMC2	Q9NTJ3	SMC4_HUMAN	SMC4	11	4	8	1	11
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q9NTJ3	SMC4_HUMAN	SMC4	1	1	1	0	1
Q13547	HDAC1_HUMAN	HDAC1	Q9NTJ3	SMC4_HUMAN	SMC4	1	1	1	0	1
Q9BPX3	CND3_HUMAN	NCAPG	Q9NTJ3	SMC4_HUMAN	SMC4	6	2	6	0	7
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q9NW61	PKHJ1_HUMAN	PLEKHJ1	1	1	1	0	2
Q13618	CUL3_HUMAN	CUL3	Q9NYU2	UGGG1_HUMAN	UGGT1	1	1	1	0	1
Q13616	CUL1_HUMAN	CUL1	Q9NYU2	UGGG1_HUMAN	UGGT1	1	1	1	0	1
P51608	MECP2_HUMAN	MECP2	Q9QR71	ORF73_HHV8P	ORF73	1	1	1	0	1
P26358	DNMT1_HUMAN	DNMT1	Q9QR71	ORF73_HHV8P	ORF73	1	1	1	0	1
Q9Y6K1	DNM3A_HUMAN	DNMT3A	Q9QR71	ORF73_HHV8P	ORF73	1	1	1	0	1
Q15910	EZH2_HUMAN	EZH2	Q9UBC3	DNM3B_HUMAN	DNMT3B	10	5	5	0	20
P48552	NRIP1_HUMAN	NRIP1	Q9UBC3	DNM3B_HUMAN	DNMT3B	4	4	1	0	6
Q96T88	UHRF1_HUMAN	UHRF1	Q9UBC3	DNM3B_HUMAN	DNMT3B	5	4	2	0	10
Q15672	TWST1_HUMAN	TWIST1	Q9UBC3	DNM3B_HUMAN	DNMT3B	1	1	1	0	1
Q5FBB7	SGO1_HUMAN	SGO1	Q9UBC3	DNM3B_HUMAN	DNMT3B	2	2	2	0	2
P61327	MGN_MOUSE	Magoh	Q9UBC3	DNM3B_HUMAN	DNMT3B	2	2	2	0	2
Q9NYU2	UGGG1_HUMAN	UGGT1	Q9UBC3	DNM3B_HUMAN	DNMT3B	2	2	2	0	2
Q9NX76	CKLF6_HUMAN	CMTM6	Q9UBC3	DNM3B_HUMAN	DNMT3B	1	1	1	0	2
Q9Y3D7	TIM16_HUMAN	PAM16	Q9UBC3	DNM3B_HUMAN	DNMT3B	1	1	1	0	2
Q9GZQ8	MLP3B_HUMAN	MAP1LC3B	Q9UBC3	DNM3B_HUMAN	DNMT3B	1	1	1	0	2
P45973	CBX5_HUMAN	CBX5	Q9UBC3	DNM3B_HUMAN	DNMT3B	6	3	4	0	7
P83916	CBX1_HUMAN	CBX1	Q9UBC3	DNM3B_HUMAN	DNMT3B	2	2	2	0	2
Q9UJW3	DNM3L_HUMAN	DNMT3L	Q9UBC3	DNM3B_HUMAN	DNMT3B	8	5	5	0	9
Q9BPX3	CND3_HUMAN	NCAPG	Q9UBC3	DNM3B_HUMAN	DNMT3B	3	3	1	0	4
Q99592	ZBT18_HUMAN	ZBTB18	Q9UBC3	DNM3B_HUMAN	DNMT3B	1	1	1	0	1
P17947	SPI1_HUMAN	SPI1	Q9UBC3	DNM3B_HUMAN	DNMT3B	4	4	1	0	4
Q96KQ7	EHMT2_HUMAN	EHMT2	Q9UBC3	DNM3B_HUMAN	DNMT3B	1	1	1	0	1
Q9QR71	ORF73_HHV8P	ORF73	Q9UBC3	DNM3B_HUMAN	DNMT3B	1	1	1	0	1
Q9UIF9	BAZ2A_HUMAN	BAZ2A	Q9UBC3	DNM3B_HUMAN	DNMT3B	1	1	1	0	1
Q13185	CBX3_HUMAN	CBX3	Q9UBC3	DNM3B_HUMAN	DNMT3B	2	2	2	0	2
Q9NRZ9	HELLS_HUMAN	HELLS	Q9UBC3	DNM3B_HUMAN	DNMT3B	2	2	1	0	2
Q15843	NEDD8_HUMAN	NEDD8	Q9UBC3	DNM3B_HUMAN	DNMT3B	1	1	1	0	1
O75925	PIAS1_HUMAN	PIAS1	Q9UBC3	DNM3B_HUMAN	DNMT3B	2	2	1	0	2
Q13263	TIF1B_HUMAN	TRIM28	Q9UBC3	DNM3B_HUMAN	DNMT3B	1	1	1	0	1
Q9NU63	ZFP57_HUMAN	ZFP57	Q9UBC3	DNM3B_HUMAN	DNMT3B	1	1	1	0	1
Q8N7H5	PAF1_HUMAN	PAF1	Q9UBC3	DNM3B_HUMAN	DNMT3B	1	1	1	0	2
Q6P1J9	CDC73_HUMAN	CDC73	Q9UBC3	DNM3B_HUMAN	DNMT3B	1	1	1	0	2
Q04206	TF65_HUMAN	RELA	Q9UBC3	DNM3B_HUMAN	DNMT3B	1	1	1	0	1
Q9UN71	PCDGG_HUMAN	PCDHGB4	Q9UBC3	DNM3B_HUMAN	DNMT3B	1	1	1	0	1
O75530	EED_HUMAN	EED	Q9UIF9	BAZ2A_HUMAN	BAZ2A	1	1	1	0	1
Q13547	HDAC1_HUMAN	HDAC1	Q9UJW3	DNM3L_HUMAN	DNMT3L	5	4	2	0	9
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q9UKY1	ZHX1_HUMAN	ZHX1	4	4	1	0	6
Q9UKY1	ZHX1_HUMAN	ZHX1	Q9UKY1	ZHX1_HUMAN	ZHX1	5	3	3	0	5
P0CG48	UBC_HUMAN	UBC	Q9UKY1	ZHX1_HUMAN	ZHX1	1	1	1	0	1
P63279	UBC9_HUMAN	UBE2I	Q9UKY1	ZHX1_HUMAN	ZHX1	3	2	2	0	4
P63165	SUMO1_HUMAN	SUMO1	Q9UKY1	ZHX1_HUMAN	ZHX1	1	1	1	0	1
Q9Y3D7	TIM16_HUMAN	PAM16	Q9Y3D7	TIM16_HUMAN	PAM16	1	1	1	0	1
O75530	EED_HUMAN	EED	Q9Y6K1	DNM3A_HUMAN	DNMT3A	5	5	1	0	5
P48552	NRIP1_HUMAN	NRIP1	Q9Y6K1	DNM3A_HUMAN	DNMT3A	4	4	1	0	6
Q96T88	UHRF1_HUMAN	UHRF1	Q9Y6K1	DNM3A_HUMAN	DNMT3A	6	5	3	0	11
P45973	CBX5_HUMAN	CBX5	Q9Y6K1	DNM3A_HUMAN	DNMT3A	3	2	3	0	3
Q9Y6K1	DNM3A_HUMAN	DNMT3A	Q9Y6K1	DNM3A_HUMAN	DNMT3A	1	1	1	2	3
Q9UBC3	DNM3B_HUMAN	DNMT3B	Q9Y6K1	DNM3A_HUMAN	DNMT3A	9	4	7	0	10
P83916	CBX1_HUMAN	CBX1	Q9Y6K1	DNM3A_HUMAN	DNMT3A	2	2	1	0	2
P63279	UBC9_HUMAN	UBE2I	Q9Y6K1	DNM3A_HUMAN	DNMT3A	4	4	1	0	5
Q9UJW3	DNM3L_HUMAN	DNMT3L	Q9Y6K1	DNM3A_HUMAN	DNMT3A	10	5	7	3	12
